text,label
"Chemical examination of the ethyl acetate extract from the fermentation broth of the marine-derived bacterium Bacillus licheniformis resulted in the isolation of two new glycolipids, ieodoglucomide C (1) and ieodoglycolipid (2). The structural characterization of 1 and 2 was achieved by extensive spectroscopic evidence, including 2D NMR experiments. A combination of chemical derivatization techniques followed by NMR studies, LC-MS data analysis and a literature review was deployed for the establishment of the stereo-configurations of 1 and 2. Compounds 1 and 2 exhibited good antibiotic properties against Staphylococcus aureus, Bacillus subtilis, Bacillus cereus, Salmonella typhi, Escherichia coli and Pseudomonas aeruginosa with MICs ranging from 0.01 to 0.05 mu M. Furthermore, the antifungal activity of 1 and 2 was evaluated against plant pathogenic fungi Aspergillus niger, Rhizoctonia solani, Botrytis cinerea and Colletotrichum acutatum as well as the human pathogen Candida albicans. Compounds 1 and 2 inhibited the mycelial growth of these pathogens with MIC values of 0.03-0.05 mu M, revealing that these compounds are good candidates for the development of new fungicides.",1
"In this study, the pathogenicity of GFP tagged Vibrio parahaemolyticus Dahv2 and the protective effect of the probiotic strain, Bacillus licheniformis Dahb1was studied on the Asian catfish, Pangasius hypophthalmus. The experiment was carried out for 24 days with three groups and one group served as the control (without treatment). In the first group, P. hypophthalmus was orally infected with 1 mL of GFP tagged V. parahaemolyticus Dahv2 at two different doses (10(5) and 10(7) cfu mL(-1)). In the second group, P. hypophthalmus was orally administrated with 1 ml of the probiotic B. licheniformis Dahb1 at two different doses (10(5) and 10(7) cfu mL(-1)). In the third group, P. hypophthalmus was orally infected first with 1 mL of GFP tagged V. parahaemolyticus Dahv2 followed by the administration of 1 mL of B. licheniformis Dahbl (combined treatment) at two different doses (10(5) and 10(7) cfu mL(-1)). The growth, immune (myeloperoxidase, respiratory burst, natural complement haemolytic and lysozyme activity) and antioxidant (glutathione-S-transferase, reduced glutathione and total glutathione) responses of P. hypophthalmus were reduced after post infection of GFP tagged V. parahaemolyticus Dahv2 compared to control. However, after administration with the probiotic B. licheniformis Dahb1 at 10(5) cfu P. hypophthalmus showed significant increase in the growth, immune and antioxidant responses compared to 10(7) cfu mL(-1). On the otherhand, the growth, immune and antioxidant responses of P. hypophthalmus infected and administrated with combined GFP tagged Vibrio + Bacillus at 10(5) cfu mL(-1) were relatively higher than that of GFP tagged V. parahaemolyticus Dahv2 and control groups but lower than that of probiotic B. licheniformis Dahb1 groups. The results of the present study conclude that the probiotic B. licheniformis Dahb1 at 10(5) cfu mL(-1) has the potential to protect the P. hypophthalmus against V. parahaemolyticus Dahv2 infection by enhancing the growth, immune and antioxidant responses. The probiotic B. licheniformis Dahb1 would be effectively used in the treatment of aquatic diseases for improvement of aquaculture industry. (C) 2016 Elsevier Ltd. All rights reserved.",0
"Human APOBEC3A (A3A) cytidine deaminase is a host enzyme that can introduce mutations into chromosomal DNA. As APOBEC3B (A3B) encodes a C-terminal catalytic domain similar to 91% identical to A3A, we examined its genotoxic potential as well as that of a highly prevalent chimaeric A3A-A3B deletion allele (Delta A3B), which is linked to a higher odds ratio of developing breast, ovarian and liver cancer. Interestingly, breast cancer genomes from Delta A3B(-/-) patients show a higher overall mutation burden. Here it is shown that germline A3B can hypermutate nuclear DNA, albeit less efficiently than A3A. Chimaeric A3A mRNA resulting from Delta A3B was more stable, resulting in higher intracellular A3A levels and greater DNA damage. The cancer burden implied by the higher A3A levels could be considerable given the high penetration of the Delta A3B allele in South East Asia.",0
"2-Aminobenzimidazole was diazotized and made to react with active methylene compounds viz: ethylcyanoacetate and malanonitrile. The ligands [IIIa and IIIb] were isolated, characterized, and then condensed with Ni(II) chloride, Cu(II) chloride, and Ag(I) nitrate. The ligands and complexes were characterized by elemental analysis, IR, H-1 NMR, ESR, UV-Visible spectral techniques, and along with thermal studies. The antimicrobial activity of the ligands [IIIa (C12H11N5O2) and IIIb (C10H6N6)] and their metal complexes [IVa-IVf] against bacterial strains and fungal strains were investigated. The antimicrobial activity of the above metals and the ligands were discussed.",0
"Enrofloxacin is a fluoroquinolone derivative used for treating urinary tract, respiratory and skin infections in animals. However, low solubility and low bioavailability prevented it from using on humans. Polyvinylpyrrolidone (PVP) is an inert, non toxic polymer with excellent hydrophilic properties, besides it can enhance bioavailability by forming drug polymer conjugates. With the aim of increasing solubility and bioavailability, enrofloxacin thin films were prepared using PVP as a polymer matrix. The obtained oral thin films exhibited excellent uniformity and mechanical properties. Swelling properties of the oral thin films revealed that the water uptake was enhanced by 21%. The surface pH has been found to be 6.8 +/- 0.1 indicating that these films will not cause any irritation to oral mucosa. FTIR data of the oral thin films indicated physical interaction between drug and polymer. SEM analysis revealed uniform distribution of drug in polymer matrix. In vitro drug release profiles showed enhanced release profiles (which are also pH dependant) for thin films compared to pure drug. Antibacterial activity was found to be dose dependent and maximum susceptibility was found on Klebsiella pneumonia making this preparation more suitable for respiratory infections. (C) 2014 Elsevier B.V. All rights reserved.",0
"Capparis decidua L. (family Capparaceae) is widely used in Sudan for curing variety of ailments. The objective of this study was to evaluate the antimicrobial, antigiardial, antimalarial, antioxidant activities and cytotoxicity of plant extracts from the twigs of C. decidua. Extracts were evaluated for their effectiveness against four bacterial strains including both Gram-positive ( Bacillus subtilis and Staphylococcus aureus) and Gram-negative ( Escherichia coli and Pseudomonas aeruginosa) bacteria as well as fungal species ( Candida albicans and Aspergillus niger) using disc diffusion method. Antibacterial effects of twigs extracts showed different degrees of inhibition profiles against tested bacteria. The ethyl acetate extract showed the highest activity against S. aureus (21 mm), B. subtilis (20 mm) and P. pneumoniae (18 mm) while the n-butanol extract displayed best inhibition against P. pneumoniae (18 mm) and E. coli (16 mm). All extracts showed high antifungal activity against A. niger and C. albicans with inhibition zone ranged from 17 to 22 mm. Antimalarial activity assay showed that all extracts were less potent than chloroquine drug against P. falciparum. Antigiardial activity was determined against Giardia lamblia where the chloroform and ethyl acetate extracts possessed potent antigiardial activity after 24 h at concentration 500 g/ml with respectively 91 and 89% mortality comparable to that exhibited by metronidazole drug (89%). The antioxidant potential of extracts was determined on the basis of their scavenging activity of the stable 1, 1-diphenyl-2-picryl hydrazyl (DPPH) free radical and ferric-reducing antioxidant power (FRAP). The petroleum ether and n-butanol extracts showed moderate DPPH scavenging activity, while the ethyl acetate and chloroform extracts showed low activity. All extracts were inactive in the FRAP assay. All extracts were nontoxic against brine shrimps and vero cell lines suggesting that they were safe for traditional use.",0
"BACKGROUND: Dental unit water (DUW) could be contaminated by human pathogens coming from biological fluids penetrated during patient treatment and by opportunistic pathogens detached from aquatic biofilm. These microorganisms could be spread to following patients. We tested the disinfectant activity of hydrogen peroxide and monovalent silver ions (H(2)O(2)-Ag(+)) into DUW artificially contaminated with freshly isolated pathogens. METHODS: The tested microorganisms were Staphylococcus aureus, Enterococcus faecalis, Candida albicans, Pseudomonas aeruginosa, Legionella pneumophila, Mycobacterium chelonae, non-pathogenic Bacillus clausii spores. Bacterial suspensions were inoculated into the waterlines of pre-sterilized dental turbines. The test-turbines were connected to DUW and contaminated water was treated for 10 minutes with H(2)O(2)-Ag(+)-based disinfectant (H(2)O(2) 3% v/v, Ag(+) 0.001% w/v). The control-turbines were left untreated. Turbines were washed with sterile hard water used to assess the residual bacterial loads (expressed in colony forming units -cfu). Each strain was tested five times and the mean log loads were assessed. Following the European Standardization Committee, the disinfectant activity was evaluated as mean log load reduction, that is, the difference between the mean log load detected on the control-turbines and the mean log load detected on the test-turbines. RESULTS: Mean bacterial loads detected on the control-turbines ranged between 105-107 cfu. The mean log load reductions resulted 7.5 log cfu for S. aureus, E. faecalis, P. aeruginosa, 6.3 for C. albicans, 5.4 for L. pneumophila, 5.3 for M. chelonae, 2.9 for B. clausii spores. CONCLUSIONS: DUW disinfection with H(2)O(2)-Ag(+) could help minimize the risk that planktonic pathogens are spread to patients during dental treatment.",0
"The present invention describes compositions and methods for inhibiting microbial infections associated with the use of sanitary products, such as diapers, bandages, sanitary napkins, tampons, and the like. The present invention comprises providing for use a sanitary product containing an effective amount of a viable, non-pathogenic, lactic acid-producing bacteria, such as Bacillus coagulans, or an extracellular product thereof, useful for inhibiting growth of parasites and pathogens on the epithelial tissue in contact with the sanitary product during use of the product. The present invention also provides for enhancing biodegradation of sanitary products after use and disposal. Also described herein are methods using the product and systems containing the compositions.",0
"Two Pseudomonas strains, identified as closely related to Pseudomonas tolaasii, were isolated from milk of a farm with frequent false-positive Delvotest results for screening putative antibiotic residues in raw milk executed as part of the regulatory quality programme. Growth at 5 to 7 degrees C of these isolates in milk resulted in high lipolysis and the production of bacterial inhibitors. The two main bacterial inhibitors have a molecular weight of 1168.7 and 1140.7 Da respectively, are heat-tolerant and inhibit Geobacillus stearothermophilus var. calidolactis, the test strain of most of the commercially available microbiological inhibitor tests for screening of antibiotic residues in milk. Furthermore, these bacterial inhibitors show antimicrobial activity against Staphylococcus aureus, Bacillus cereus and B. subtilis and also interfere negatively with yoghurt production. Following their isolation and purification with RP-HPLC, the inhibitors were identified by NMR analysis as cyclic lipodepsipeptides of the viscosin group. Our findings bring to light a new challenge for quality control in the dairy industry. By prolonging the refrigerated storage of raw milk, the keeping quality of milk is influenced by growth and metabolic activities of psychrotrophic bacteria such as pseudomonads. Besides an increased risk of possible spoilage of long shelf-life milk, the production at low temperature of natural bacterial inhibitors may also result in false-positive results for antibiotic residue screening tests based on microbial inhibitor assays thus leading to undue production loss.",0
"Compost teas are fermented aqueous extracts of composted materials that are used for their ability to control plant pathogens. It had been previously reported that this inhibition by compost teas is at least partially attributed to the presence of live microorganisms. In this study, the inhibitory effects of bacteria from suppressive compost tea were examined against mycelial growth of Alternaria solani and Botrytis cinerea as well as disease development on tomato fruit. Isolation of antifungal extracts and identification of antifungal compounds from the most effective bacterial strains were also performed. Results showed that the bacteria had the ability to greatly inhibit the mycelial growth of B. cinerea and/or A. solani by up to 70%. The two most effective isolates, Brevibacterium linens (IC 10) and Bacillus subtilis, showed that co-application of bacterial antagonists (5 x 10(5) or 5 x 10(6) cells) with the pathogens on tomato fruit demonstrated inhibition of the development of B. cinerea lesions by up to 61%. A preventive application of the bacteria (5 x 10(5) or 5 x 10(6) cells) was more effective than co-application, allowing a significant reduction in lesions of A. solani and improving efficacy of low bacterial concentrations in reducing B. cinerea lesions. A combined B. linens/B. subtilis treatment was generally more inhibitory than either bacterium alone indicating possible synergistic effects. Antifungal compounds, including surfactins, were found in the bacterial extracts indicating that antibiosis is a main mechanism of action. (C) 2014 Elsevier Inc. All rights reserved.",0
"The synthesis of a novel series of substituted 5-(aminomethylene)thiazolidine-2,4-diones was achieved using a wide range of heterocyclic models derived from eight drug-like molecules. The primary aim of this study was to combine medicinally known, biologically active molecules bearing a 2A degrees amine functionality, such as terbinafine, fluoxetine, atomoxetine, cetirizine, risperidone, aripiprazole, ziprasidone, and clopidogrel, with a thiazolidinedione ring via an amino-methylene linker. By targeting this synergistic approach to compounds with skeletal, functional, and stereochemical diversity, we have developed a simple synthetic concept to enrich the thiazolidinedione collection with various biological activities. The biological activities of the newly synthesized 5-(aminomethylene)thiazolidine-2,4-dione derivatives were explored. All compounds were found to have antibacterial activity, with compounds bearing pyridine or piperazine moieties showing good to excellent antibacterial activity. Compounds with piperazine moieties were also found to show good antifungal activity, whereas none of the synthesized compounds showed high cytotoxic activity.",0
"The Bacillus pumilus 15.1 strain, a recently described entomopathogenic strain active against Ceratitis capitata, contains at least two extrachromosomal elements, pBp15.15 and pBp15.1B. Given that B. pumilus is not a typical entomopathogenic bacterium, the acquisition of this extrachromosomal DNA may explain why B. pumilus 15.1 is toxic to an insect. One of the plasmids present in the strain, the pBp15.15 plasmid, was sub-cloned, sequenced and analyzed using bioinformatics to identify any potential virulence factor. The pBp15.15 plasmid was found to be 7785 bp in size with a GC content of 35.7% and 11 putative ORFs. A replication module typical of a small rolling circle plasmid and a sensing and regulatory system specific for plasmids was found in pBp15.15. Additionally, we demonstrated the existence of ssDNA in plasmid preparations suggesting that pBp15.15 replicates by the small rolling circle mechanism. A gene cluster present in plasmid pPZZ84 from a distantly isolated B. pumilus strain was also present in pBp15.15. The plasmid copy number of pBp15.15 in exponentially growing B. pumilus cells was determined to be 33 copies per chromosome. After an extensive plasmid characterization, no known virulence factor was found so a search in the other extrachromosomal elements of the bacteria is needed. (C) 2015 Elsevier Inc. All rights reserved.",0
"Production of beta-lactamases of one of four molecular classes (A, B, C and D) is the major mechanism of bacterial resistance to beta-lactams, the largest class of antibiotics, which have saved countless lives since their inception 70 years ago. Although several hundred efficient class D enzymes have been identified in Gram-negative pathogens over the last four decades, none have been reported in Gram-positive bacteria. Here we demonstrate that efficient class D. beta-lactamases capable of hydrolyzing a wide array of beta-lactam substrates are widely disseminated in various species of environmental Gram-positive organisms. Class D enzymes of Gram-positive bacteria have a distinct structural architecture and employ a unique substrate-binding mode that is quite different from that of all currently known class A, C and D. beta-lactamases. These enzymes thus constitute a previously unknown reservoir of novel antibiotic-resistance enzymes.",1
"The combined effect of heat treatment and electro-activated solution (EAS) on the heat resistance of spores of Clostridium sporogenes and Geobacillus stearothermophilus was assessed under various heating and exposure time combinations. The acid and neutral EAS showed the highest inhibitory activity, indicating that these solutions may be considered as strong sporicidal disinfectants. These EAS were able to cause a reduction of >= 6 log of spores of C sporogenes at 60 degrees C in only 1 min of exposition. For G. stearothermophilus spores, a reduction of 4.5 log was observed at 60 degrees C in 1 min, while in 5 min, >= 7 log CFU/ml reduction was observed. Inoculated puree of pea and corn were used as a food matrix for the determination of the heat resistance of these spores during the treatments in glass capillaries. The inactivation kinetics of the spores was studied in an oil bath. Combined treatment by EAS and temperature demonstrated a significant decrease in the heat resistance of C. sporogenes. The D-100 degrees C in pea puree with NaCl solution was 66.86 min while with acid and neutral EAS it was reduced down to 3.97 and 2.19 min, respectively. The spore of G. stearothermophilus displayed higher heat resistance as confirmed by other similar studies. Its D-130 degrees C in pea puree showed a decrease from 1.45 min in NaCl solution down to 1.30 and 0.93 mm for acid and neutral EAS, respectively. The differences between the spores of these species are attributable to their different sensitivities with respect to pH, Redox potential and oxygen. (C) 2015 Elsevier Ltd. All rights reserved.",0
"Ethnopharmacogical relevance: Bacterial infection is one of the main secondary infections caused by snakebite. The 88 plant species investigated in this study have been used as folk remedies for treatment of snakebite, and it is therefore the aim of this study to investigate whether the plants contain compounds with bacterial growth inhibition. Materials and methods: The water and ethanol extracts of 88 plant species were screened at 200 mu g/mL against Bacillus subtilis, Staphylococcus aureus, Escherichia coli and Pseudomonas aeruginosa for their antibacterial activity by micro-broth dilution assay. The most active extracts were fractionated into microplates using analytical-scale RP-HPLC, and subsequently growth inhibition was assessed for each well. The biochromatograms constructed from these assays were used to identify compounds responsible for antibacterial activity. The structures of five compounds were elucidated by HPLC-HRMS-SPE-NMR. Results: Crude extracts of Boehmeria nivea, Colocasia esculenta, Fagopyrum cymosum, Glochidion puberum, Melastoma dodecandrum, Polygonum bistorta, Polygonum cuspidatum and Sanguisorba officinalis showed MIC values below 200 mu g/mL against either Bacillus subtilis, Staphylococcus aureus, Escherichia coli or Pseudomonas aeruginosa. The biochromatograms demonstrated that tannins play a main role for the bacterial growth inhibition observed for all above-mentioned plants except for Polygonum cuspidatum. Furthermore, the high-resolution bacterial growth inhibition profiling combined with HPLC-HRMS-SPE-NMR allowed fast identification of three non-tannin active compounds, i.e., piceid, resveratrol and emodin from ethanol extract of Polygonum cuspidatum. Conclusion: The high-resolution bacterial growth inhibition profiling allowed fast pinpointing of constituents responsible for the bioactivity, e.g., either showing tannins being the main bacterial growth inhibitors as observed for the majority of the active plants, or combined with HPLC-HRMS-SPE-NMR for fast structural identification of non-tannin constituents correlated with antibacterial activity. (C) 2014 Elsevier Ireland Ltd. All rights reserved.",0
"We characterized two newly isolated myoviruses, Bp8p-C and Bp8p-T, infecting the ginger rhizome rot disease pathogen Bacillus pumilus GR8. The plaque of Bp8p-T exhibited a clear center with a turbid rim, suggesting that Bp8p-T could transform into latent phage. Lysogeny assays showed that both the two phages could form latent states, while Bp8p-T could form latent phage at a higher frequency and stability than Bp8p-C. The genomes of Bp8p-C and Bp8p-T were 151,417 and 151,419 bp, respectively; both encoded 212 putative proteins, and only differed by three nucleotides. Moreover, owing to this difference, Bp8p-C encoded a truncated, putative actin-like plasmid segregation protein Gp27-C. Functional analysis of protein Gp27 showed that Gp27-T encoded by Bp8p-T exhibited higher ATPase activity and assembly ability than Gp27-C. The results indicate that the difference in Gp27 affected the phage lysogenic ability. Structural proteome analysis of Bp8p-C virion resulted in the identification of 14 structural proteins, among which a pectin lyase-like protein, a putative poly-gamma-glutamate hydrolase, and three proteins with unknown function, were firstly identified as components of the phage virion. Both phages exhibited specific lytic ability to the host strain GR8. Bp8p-C showed better control effect on the pathogen in ginger rhizome slices than Bp8p-T, suggesting that Bp8p-C has a potential application in bio-control of ginger rhizome rot disease.",1
"The bacterial spore can rapidly convert from a dormant to a fully active cell. Here we study this remarkable cellular transition in Bacillus subtilis and reveal the identity of the newly synthesized proteins throughout spore revival. Our analysis uncovers a highly ordered developmental program that correlates with the spore morphological changes and reveals the spatial and temporal molecular events fundamental to reconstruct a cell. As opposed to current knowledge, we found that translation takes place during the earliest revival event, termed germination, a process hitherto considered to occur without the need for any macromolecule synthesis. Furthermore, we demonstrate that translation is required for execution of germination and relies on the bona fide translational factors RpmE and Tig. Our study sheds light on the spore revival process and on the vital building blocks underlying cellular awakening, thereby paving the way for designing new antimicrobial agents to eradicate spore-forming pathogens.",0
"Finding new antimicrobial activities by functional metagenomics has been shown to depend on the heterologous host used to express the foreign DNA. Therefore, efforts are devoted to developing new tools for constructing metagenomic libraries in shuttle vectors replicatable in phylogenetically distinct hosts. Here we evaluated the use of the Escherichia coli-Bacillus subtilis shuttle vector pHT01 to construct a forest-soil metagenomic library. This library was screened in both hosts for antimicrobial activities against four opportunistic bacteria: Proteus vulgaris, Bacillus cereus, Staphylococcus epidermidis, and Micrococcus luteus. A new antibacterial activity against B. cereus was found upon screening in B. subtilis. The new antimicrobial agent, sensitive to proteinase K, was not active when the corresponding DNA fragment was expressed in E. coli. Our results validate the use of pHT01 as a shuttle vector and B. subtilis as a host to isolate new activities by functional metagenomics.",0
"Antimicrobial evaluation of methanol extract of Sarcochlamys pulcherrima leaf and its hexane, ethyl acetate, n-butanol and water fractions against 31 strains of microorganisms, using agar well, agar disc diffusion, and broth microdilution methods, revealed the activity of methanol extract against Trichophyton mentagrophytes, Candida albicans, Staphylococcus aureus and Escheracia coli (zone of inhibition: 21-40 mm, 200 mg/mL, and MIC: 6.25-50 mg/mL). All fractions also displayed antimicrobial activity (5-20 mg/mL), indeed ethyl acetate and n-butanol fractions showed better activity (MIC: 0.156 to 2.5 mg/mL). C. albicans was most sensitive to n-butanol fraction (15 mm, 2.5 mg/mL). Ethyl acetate and n-butanol fractions were more active against T. mentagrophytes (12 mm at 1.25 mg/mL) and S. aureus (ethyl acetate-16 mm, n-butanol-14 mm at 0.625 mg/mL). E. coli was inhibited by n-butanol fraction (13 mm at 2.5 mg/mL). Further, n-butanol fraction (400 mu g/disc) exhibited promising activity against 14 bacteria, 2 dermatophytes and 2 yeasts strains.",0
"Endophytic bacterial isolate Bacillus subtilis EPCO16 which inhibited the mycelial growth (46.0%) of tomato vascular wilt pathogen Fusariutn oxy,sportan f.sp. lycopersici was selected for assessing its secondary metabolites. Polymerase chain reaction was carried out to screen isolate EPCO16 for genes involved in biosynthesis of antibiotics. Amplicons of the expected sizes were detected for NC, ItuD, BinyA, Bad), BacAB, and FenD involved in the biosynthesis of Iturin, Bacillomycin. Bacilysin and Fengycin. respectively. The identity of these genes was confirmed by DNA sequence analysis of the amplicons. lturin and surfactin were detected in culture filtrates from isolate EPCO16 by thin layer chromatography. Gas chromatography coupled with mass spectroscopy analysis revealed the presence of antifungal volatile compounds from isolate EPCO16. Seed treatment, seedling dip and soil application of B. subtilis EPCO16 in liquid formulation upon challenge inoculated with F. oxy.sportnn f. sp. lyeopersici resulted in lower disease incidence (68.4% reduction) with increased plant growth and fruit yield of tomato relative to the control.",0
"New tridentate ligand 3-amino-4-{1,5-dimethy1-342-(5-methyl-1H-indo1-3-y1)-ethylimino]-2pheny1 2,3-dihydro-1H-pyrazol-4-ylazo}-phenol L was synthesized from the reaction of 1,5-dimethy1-342-(5methy1-1H-indo1-3-y1)-ethylimino]-2-pheny1-2,3-dihydr o-1H-pyrazol-4-ylamine and 3.4-amino phenol. A complexes of these ligand INKII)(L)(H20) Cl]Cl, [pt(IV)(L)C13]Cl and [M(II)(L)ClICI (M = Pd (II), Zn (II), Cd (II) and Hg (II) were synthesized. The complexes were characterized by spectroscopic methods and magnetic moment measurements, elemental analysis, metal content, Chloride containing and conductance. These studies revealed octahedral geometries for the Ni (II), pt (IV) complexes, square planar for Pd (II) complex and tetrahedral for the Zn (II), Cd(II) and Hg (II) complexes. The study of complexes formation via molar ratio and job method in DMF solution has been investigated and results were consistent to those found in the solid complexes with a ratio of (M:L) as (1:1). The thermodynamic parameters, such as AE, AS* AG. and K are calculated from the TGA curve using Coats Redfern method. Hyper Chem-8 program has been used to predict structural geometries of compounds in gas phase. The synthesized ligand and its metal complexes were screened for their biological activity against bacterial species, two Gram positive bacteria (Bacillus subtilis and Staphylococcus aureus) and two Gram negative bacteria (Escherichia coli and Pseudomonas aeruginosa. (c) 2014 Elsevier B.V. All rights reserved.",0
"We develop an optical imaging technique for spatially and temporally tracking biofilm growth and the distribution of the main phenotypes of a Bacillus subtilis strain with a triple-fluorescent reporter for motility, matrix production, and sporulation. We develop a calibration procedure for determining the biofilm thickness from the transmission images, which is based on Beer-Lambert's law and involves cross-sectioning of biofilms. To obtain the phenotype distribution, we assume a linear relationship between the number of cells and their fluorescence and determine the best combination of calibration coefficients that matches the total number of cells for all three phenotypes and with the total number of cells from the transmission images. Based on this analysis, we resolve the composition of the biofilm in terms of motile, matrix-producing, sporulating cells and low-fluorescent materials which includes matrix and cells that are dead or have low fluorescent gene expression. We take advantage of the circular growth to make kymograph plots of all three phenotypes and the dominant phenotype in terms of radial distance and time. To visualize the nonlocal character of biofilm growth, we also make kymographs using the local colonization time. Our technique is suitable for real-time, noninvasive, quantitative studies of the growth and phenotype distribution of biofilms which are either exposed to different conditions such as biocides, nutrient depletion, dehydration, or waste accumulation.",0
"Methanol extract of thirty-eight seaweeds samples were first screened against Gram-positive (Staphylococcus aureus ATCC 25923 and Bacillus subtilis ATCC 6051) and -negative (Escherichia coli ATCC 8739 and Pseudomonas aerugenosa ATCC 9027) bacteria. Laurencia papillosa (Ceramiales, Rhodomelaceae, Rhodophyta) gave maximum antimicrobial activity against these bacteria. It was finally tested against four clinical Gram-negative isolates (E. coli, P. aerugenosa, Klebsiella pneumoniae and Shigella flexineri) and exhibited antibacterial activity. The extract was fractionated by column chromatography and the active fraction was identified as a cholesterol derivative, 24-propylidene cholest-5-en-3 beta-ol using gas chromatography mass spectrometry (GC-MS). The electrospray ionization mass spectrometry (ESI-MS) and FT-IR spectroscopic analysis also supported the structure of the compound. The minimum inhibitory concentration ranged from 1.2 to 1.7 mu g/mL (IC50) against clinical isolates. This is the first report of antibacterial activity of this cholesterol derivative. This compound could be exploited as potential lead molecule against broad spectrum drug development. The results also affirm the potential of seaweeds as an important natural source of antimicrobial compounds for pharmaceutical industries. (C) 2013 Elsevier GmbH. All rights reserved.",0
"In order to identify Bacillus strains with new toxin combinations, 26 bacterial isolate belonging to Bacillus sp. were isolated from warehouses in Trabzon. Firstly, colonial and cellular characteristics, then, physiological features and biochemical properties of these isolates were analyzed by the light microscopy, manual tests and API kit, respectively. For the molecular characterization, 16S rDNA sequence and cry gene contents were detected. As a consequence of characterization, the isolates were identified as Bacillus thuringiensis, B. pumilus, B. subtilis, B. amyloliquefaciens, B. licheniformis, B. atrophaeus, B. megaterium and Lysinibacillus sphaericus. It was also recorded that the isolates Bg5 have a cry1 gene, B2, B3 and N6 have a cry3 gene. The toxic effects of the isolates were determined by the bioassay using larvae of Plodi ainterpunctella (Indianmeal moth), Ephestia kuehniella (Mediterranean flour moth) and adults of Sitophilus granarius (Wheat weevil). As a results of the bioassay, the highest insecticidal effects were 100% with Bg5 (Bacillus thuringiensis) against the larvae of P. interpunctella and 63,3% with B4 (B. subtilis) against the adult of S. granarius. Especially, Bg5 has the highest insecticidal effect may be valuable as a microbial control agent for lepidopteran warehouse pests.",0
"The utilization of probiotic bacteria have been widely tested and applied in intestinal microflora modulation, through competitive exclusion of the pathogenic bacteria. Aeromonas hydrophila is a gram-negative bacterium, responsible for fish outbreaks in farms around the world, and is one of the major loss causes for neotropical fish farmers. 660 pacus (67 +/- 7 g) were distributed in 20 tanks (n =33), constituting five groups (four tanks for each treatment): four groups were fed with different levels (2, 4, 8 and 16 g kg(-1)) of Bacillus cereus and Bacillus subtilis (1:1, 10(8) CFU g(-1)), and the fifth group was fed with a control diet (without probiotic). Pacus fed with probiotic showed increment in the ROS production associated to elevated neutrophil and monocyte counts and increased phagocytic activity without affecting the growth parameters. Probiotic fed fish presented higher survival rates, subjected to an i.p. challenge with 10(8) CFU mL(-1) of A. hydrophila. The results demonstrated a dose response effect and the ideal level of the probiotic (Bacillus cereus and Bacillus subtilis, 1:1, 108 CFU g(-1)) in P. mesopotamicus diets was around 8 g kg(-1), as the highest survival rates and immunological responses were found in groups of fish fed with this diet. In addition, too much probiotic should be avoided, as pacus fed diet with 16 g kg(-1) showed partial suppression of these responses. (C) 2015 Elsevier B.V. All rights reserved.",0
"A chlorpyrifos-degrading bacterium, Klebsiella sp. CPK, which can biodegrade chlorpyrifos and transform it into 3,5,6-trichloro-2-pyridinol, was isolated by the enrichment culture technique. A classic stringent response triggered by chlorpyrifos stress was identified through the detection of (p)ppGpp accumulation in this strain. Sequence analysis of the (p)ppGpp synthetase RelA in Kiebsiella sp. CPK showed that it only had (p)ppGpp synthetase activity. Compared to its parent, the Delta relA strain was more sensitive to several stress conditions, such as high salt, low pH values and a high concentration of chlorpyrifos. In addition, growth curves and semi-quantitative RT-PCR indicated that chlorpyrifos stress affected the growth and relA expression. Together, these results indicated that chlorpyrifos could mount a stringent response in the Klebsiella sp. CPK strain, and relA expression modulated the response of the Klebsiella sp. CPK strain to chlorpyrifos stress. (C) 2013 Elsevier Ltd. All rights reserved.",0
"[Objective] To search for structurally novel and biologically active compounds from the secondary metabolites of gorgonian-derived actinomyces. [Methods] Strains of actinomyces with antimicrobial activities were screened by biological methods. Then, those active strains were cultured under different conditions to obtain crude extracts. Subsequently, the chemical diversities of the extracts were investigated by reverse phase high-performance liquid chromatography (RP-HPLC) and thin layer chromatography (TLC), while the bioactivities of the extracts were evaluated by antifoulingand antibacterial assays. A target strain Streptomyces sp. SCSGAA0009 was selected to further study by large-scale fermentationon modified ISP2 medium. The compounds were isolated by column chromatography over silica gel, Sephadex LH-20, and semipreparative HPLC, and their structures were determinated by spectroscopic analysis. [Results] The target strain was identified as actinomyces, Streptomyces sp. SCSGAA0009. A new alkaloid N-(2-(1H-indol-3-yl)ethyl) propionamide (1) and a known compound phenazine-1-carboxylic acid (2) were purified from the culture broth. Compound 2 showed moderate antibacterial activity against Escherichia coli and Pseudoaltermonas piscida, and exhibited strong antilarval settlement activity towards Bugula neritina larva. [Conclusion] Bioactive and new compounds can be achieved from the secondary metabolites of gorgonian-derived microorganisms from South China Sea.",0
